,Rooms,Type,Price,Year,Distance,Car,CouncilArea,Propertycount,Yearly Incidents Recorded
17850,5,h,990000.0,2018,10.5,10.0,Brimbank,6763.0,13829
17851,3,h,555000.0,2018,10.5,0.0,Brimbank,6763.0,13829
17852,4,h,753000.0,2018,10.5,3.0,Brimbank,6763.0,13829
17853,3,h,680000.0,2018,10.5,3.0,Brimbank,6763.0,13829
17854,3,h,550000.0,2018,10.5,1.0,Brimbank,6763.0,13829
17855,4,h,560000.0,2018,10.5,2.0,Brimbank,6763.0,13829
17856,4,h,685000.0,2018,10.5,3.0,Brimbank,6763.0,13829
17857,3,h,601000.0,2018,18.0,2.0,Brimbank,3640.0,13829
17858,3,h,495000.0,2018,18.0,1.0,Brimbank,3640.0,13829
17859,3,u,420000.0,2018,18.4,1.0,Wyndham,10160.0,11138
17860,4,h,830000.0,2018,18.0,3.0,Melton,4242.0,8093
17861,4,h,660000.0,2018,18.0,2.0,Melton,4242.0,8093
17862,4,h,720000.0,2018,15.5,2.0,Brimbank,5336.0,13829
17863,4,h,770000.0,2018,15.5,2.0,Brimbank,5336.0,13829
17864,3,h,900000.0,2018,12.4,1.0,Manningham,5420.0,3761
17865,5,h,1330000.0,2018,12.4,2.0,Manningham,5420.0,3761
17866,3,h,860000.0,2018,15.3,1.0,Whittlesea,7955.0,11721
17867,3,h,625000.0,2018,15.3,1.0,Whittlesea,7955.0,11721
17868,3,h,925000.0,2018,15.3,2.0,Whittlesea,7955.0,11721
17869,4,h,1965000.0,2018,7.0,2.0,Darebin,8870.0,11869
17870,3,h,920000.0,2018,7.0,0.0,Darebin,8870.0,11869
17871,3,t,950500.0,2018,7.0,2.0,Darebin,8870.0,11869
17872,3,h,1455000.0,2018,7.0,1.0,Darebin,8870.0,11869
17873,5,h,4515000.0,2018,4.1,4.0,Stonnington,7217.0,8278
17874,3,h,732000.0,2018,12.9,2.0,Brimbank,3296.0,13829
17875,4,h,780000.0,2018,12.9,1.0,Brimbank,3296.0,13829
17876,4,h,1140000.0,2018,8.9,2.0,Banyule,2698.0,7386
17877,4,h,900500.0,2018,8.9,2.0,Banyule,2698.0,7386
17878,5,h,600000.0,2018,44.2,2.0,Mitchell,3988.0,3066
17879,3,h,390000.0,2018,44.2,1.0,Mitchell,3988.0,3066
17880,4,h,590000.0,2018,44.2,2.0,Mitchell,3988.0,3066
17881,4,h,975000.0,2018,14.7,2.0,Knox,5424.0,8717
17882,4,h,1188888.0,2018,14.7,3.0,Knox,5424.0,8717
17883,5,h,1500000.0,2018,14.7,2.0,Knox,7082.0,8717
17884,5,h,1075000.0,2018,14.7,2.0,Knox,7082.0,8717
17885,4,h,760000.0,2018,14.5,3.0,Banyule,1442.0,7386
17886,3,h,700000.0,2018,14.5,1.0,Banyule,1442.0,7386
17887,4,h,835000.0,2018,23.6,2.0,Nillumbik,642.0,1889
17888,4,h,691000.0,2018,14.7,2.0,Wyndham,16166.0,11138
17889,3,h,420000.0,2018,14.7,2.0,Wyndham,16166.0,11138
17890,2,h,566000.0,2018,14.7,2.0,Wyndham,16166.0,11138
17891,4,h,552000.0,2018,14.7,2.0,Wyndham,16166.0,11138
17892,3,h,501000.0,2018,14.7,2.0,Wyndham,16166.0,11138
17893,2,h,790000.0,2018,6.4,1.0,Maribyrnong,5058.0,6734
17894,2,h,1300000.0,2018,6.4,2.0,Maribyrnong,5058.0,6734
17895,4,h,1700000.0,2018,16.7,2.0,Monash,7392.0,8481
17896,3,h,1100000.0,2018,16.7,2.0,Monash,7392.0,8481
17897,4,h,785000.0,2018,17.6,2.0,Wyndham,1999.0,11138
17898,2,h,1115000.0,2018,6.8,2.0,Hobsons Bay,6380.0,4929
17899,3,h,2400000.0,2018,6.8,1.0,Hobsons Bay,6380.0,4929
17900,2,h,1000000.0,2018,4.6,1.0,Port Phillip,4380.0,9951
17901,3,h,640000.0,2018,25.5,2.0,Whittlesea,2940.0,11721
17902,4,h,520600.0,2018,25.5,2.0,Whittlesea,2940.0,11721
17903,3,h,410000.0,2018,27.2,1.0,Wyndham,5262.0,11138
17904,3,h,400000.0,2018,27.2,1.0,Wyndham,5262.0,11138
17905,3,h,416000.0,2018,27.2,2.0,Wyndham,5262.0,11138
17906,3,h,1000000.0,2018,6.3,2.0,Maribyrnong,6543.0,6734
17907,2,h,1375000.0,2017,7.5,1.0,Moonee Valley,1543.0,7585
17908,3,h,776000.0,2017,10.4,2.0,Moonee Valley,3464.0,7585
17909,4,h,1220000.0,2017,10.4,5.0,Moonee Valley,3464.0,7585
17910,3,h,943000.0,2017,10.4,2.0,Moonee Valley,3464.0,7585
17911,4,t,900000.0,2017,9.4,2.0,Hobsons Bay,5132.0,5306
17912,3,h,835000.0,2017,9.4,3.0,Hobsons Bay,5132.0,5306
17913,3,h,860000.0,2017,9.4,5.0,Hobsons Bay,5132.0,5306
17914,3,h,855000.0,2017,9.4,3.0,Hobsons Bay,5132.0,5306
17915,3,h,1100000.0,2017,9.4,2.0,Hobsons Bay,5132.0,5306
17916,2,h,475000.0,2017,12.8,2.0,Brimbank,1281.0,14744
17917,4,h,740000.0,2017,12.8,2.0,Brimbank,1281.0,14744
17918,4,h,620000.0,2017,12.8,2.0,Brimbank,1281.0,14744
17919,3,h,615000.0,2017,12.8,1.0,Brimbank,1281.0,14744
17920,4,h,1800000.0,2017,4.3,2.0,Moonee Valley,6567.0,7585
17921,4,h,1400000.0,2017,4.3,2.0,Moonee Valley,6567.0,7585
17922,3,h,1513000.0,2017,4.3,2.0,Moonee Valley,6567.0,7585
17923,5,h,1930000.0,2017,10.2,1.0,Boroondara,3052.0,6793
17924,4,h,2350000.0,2017,10.2,2.0,Boroondara,3052.0,6793
17925,4,h,1360000.0,2017,10.2,2.0,Monash,2894.0,8739
17926,3,h,1350000.0,2017,10.2,2.0,Monash,2894.0,8739
17927,3,h,1070000.0,2017,21.5,4.0,Kingston,2824.0,8377
17928,4,h,867500.0,2017,21.5,2.0,Kingston,2243.0,8377
17929,4,h,820000.0,2017,16.5,3.0,Hume,1130.0,16673
17930,4,h,915000.0,2017,16.5,2.0,Hume,1130.0,16673
17931,4,h,970000.0,2017,9.5,2.0,Moonee Valley,4502.0,7585
17932,3,t,970000.0,2017,9.5,1.0,Moonee Valley,4502.0,7585
17933,4,h,790000.0,2017,9.5,2.0,Moonee Valley,4502.0,7585
17934,2,h,1170000.0,2017,6.4,1.0,Port Phillip,2952.0,10310
17935,4,h,2035000.0,2017,7.9,2.0,Boroondara,5682.0,6793
17936,4,h,2650000.0,2017,7.9,2.0,Boroondara,5682.0,6793
17937,4,h,2200000.0,2017,7.9,2.0,Boroondara,5682.0,6793
17938,4,h,1760000.0,2017,9.7,2.0,Boroondara,7809.0,6793
17939,3,h,1750000.0,2017,9.7,2.0,Boroondara,7809.0,6793
17940,3,h,2100000.0,2017,9.7,2.0,Boroondara,7809.0,6793
17941,3,h,743000.0,2017,23.2,1.0,Knox,5030.0,8910
17942,3,h,807000.0,2017,23.2,2.0,Maroondah,3598.0,6820
17943,4,t,1820000.0,2017,17.3,3.0,Bayside,5366.0,4052
17944,4,h,1990000.0,2017,17.3,4.0,Bayside,5366.0,4052
17945,6,h,1900000.0,2017,17.3,2.0,Bayside,5366.0,4052
17946,3,h,1300000.0,2017,11.4,2.0,Glen Eira,6795.0,5707
17947,3,t,1160000.0,2017,11.4,1.0,Glen Eira,6795.0,5707
17948,2,h,777500.0,2017,11.4,1.0,Glen Eira,6795.0,5707
17949,2,h,1750000.0,2017,11.4,1.0,Glen Eira,6795.0,5707
17950,3,h,1200000.0,2017,13.8,2.0,Glen Eira,10969.0,5707
17951,2,t,850000.0,2017,13.8,2.0,Glen Eira,10969.0,5707
17952,3,h,1240000.0,2017,13.8,4.0,Glen Eira,10969.0,5707
17953,3,h,1200000.0,2017,13.8,2.0,Glen Eira,10969.0,5707
17954,3,h,1430000.0,2017,13.8,4.0,Glen Eira,10969.0,5707
17955,4,h,800000.0,2017,35.2,2.0,Casey,17093.0,17526
17956,3,h,1050000.0,2017,13.4,2.0,Whitehorse,5713.0,6419
17957,3,h,1030000.0,2017,13.4,1.0,Whitehorse,2867.0,6419
17958,4,h,1250000.0,2017,13.4,2.0,Whitehorse,4387.0,6419
17959,3,h,735000.0,2017,25.0,2.0,Knox,9704.0,8910
17960,3,h,825000.0,2017,8.6,0.0,Maribyrnong,3589.0,7189
17961,3,t,700000.0,2017,8.6,2.0,Maribyrnong,3589.0,7189
17962,3,t,2650000.0,2017,10.5,2.0,Bayside,10579.0,4052
17963,4,h,2520000.0,2017,10.5,2.0,Bayside,10579.0,4052
17964,3,h,2360000.0,2017,10.5,2.0,Bayside,10579.0,4052
17965,4,h,3520000.0,2017,10.5,2.0,Bayside,10579.0,4052
17966,5,h,2375000.0,2017,10.3,2.0,Bayside,6938.0,4052
17967,2,h,1352000.0,2017,10.3,2.0,Bayside,6938.0,4052
17968,4,h,1776000.0,2017,10.3,2.0,Bayside,6938.0,4052
17969,4,h,2100000.0,2017,10.3,2.0,Bayside,6938.0,4052
17970,3,h,500000.0,2017,14.0,1.0,Hume,4294.0,16673
17971,3,h,438000.0,2017,14.0,1.0,Hume,4294.0,16673
17972,4,h,1450000.0,2017,5.2,5.0,Merri-bek,11918.0,11641
17973,3,h,1250000.0,2017,5.2,1.0,Merri-bek,11918.0,11641
17974,2,h,1065000.0,2017,4.0,2.0,Merri-bek,5533.0,11641
17975,3,h,1450000.0,2017,4.0,2.0,Merri-bek,5533.0,11641
17976,4,h,1816000.0,2017,5.2,2.0,Merri-bek,7082.0,11641
17977,3,h,1130000.0,2017,5.2,2.0,Merri-bek,7082.0,11641
17978,3,h,755000.0,2017,12.1,1.0,Banyule,10175.0,7391
17979,4,h,770000.0,2017,12.1,1.0,Banyule,10175.0,7391
17980,3,t,606000.0,2017,12.1,2.0,Banyule,10175.0,7391
17981,4,h,1500000.0,2017,10.4,2.0,Monash,5678.0,8739
17982,3,h,640000.0,2017,14.8,2.0,Brimbank,2674.0,14744
17983,5,h,1660000.0,2017,7.7,2.0,Boroondara,8920.0,6793
17984,3,h,1300000.0,2017,7.7,1.0,Boroondara,8920.0,6793
17985,3,h,1665000.0,2017,7.7,2.0,Boroondara,8920.0,6793
17986,3,h,2210000.0,2017,7.7,1.0,Boroondara,8920.0,6793
17987,3,h,1625000.0,2017,7.7,2.0,Boroondara,8920.0,6793
17988,5,h,3460000.0,2017,7.7,3.0,Boroondara,8920.0,6793
17989,4,h,620000.0,2017,16.6,2.0,Hume,1889.0,16673
17990,5,h,5200000.0,2017,8.4,4.0,Boroondara,3265.0,6793
17991,3,h,1770000.0,2017,3.5,1.0,Melbourne,3106.0,27509
17992,3,h,850000.0,2017,31.2,3.0,Kingston,1989.0,8377
17993,4,h,2040000.0,2017,8.7,2.0,Glen Eira,5051.0,5707
17994,3,h,1352000.0,2017,8.7,2.0,Glen Eira,5051.0,5707
17995,3,h,911000.0,2017,27.0,2.0,Kingston,3906.0,8377
17996,3,h,745500.0,2017,27.0,1.0,Kingston,2076.0,8377
17997,4,h,686000.0,2017,27.0,3.0,Kingston,2076.0,8377
17998,3,h,1800000.0,2017,17.9,4.0,Bayside,9758.0,4052
17999,3,h,1155500.0,2017,17.9,2.0,Bayside,9758.0,4052
18000,3,h,1070000.0,2017,17.9,2.0,Bayside,9758.0,4052
18001,5,h,950000.0,2017,17.9,4.0,Bayside,9758.0,4052
18002,4,h,1120000.0,2017,17.9,2.0,Bayside,9758.0,4052
18003,4,h,1150000.0,2017,17.9,2.0,Bayside,9758.0,4052
18004,3,h,890000.0,2017,17.9,2.0,Bayside,9758.0,4052
18005,4,h,1715000.0,2017,17.9,2.0,Bayside,9758.0,4052
18006,3,h,860000.0,2017,17.5,1.0,Kingston,4734.0,8377
18007,3,h,1337500.0,2017,3.6,1.0,Yarra,2954.0,11076
18008,2,t,680000.0,2017,6.7,0.0,Darebin,11204.0,12872
18009,5,h,1360000.0,2017,6.7,3.0,Darebin,11204.0,12872
18010,3,h,1270000.0,2017,6.7,2.0,Darebin,11204.0,12872
18011,2,h,1080000.0,2017,6.7,1.0,Darebin,11204.0,12872
18012,3,h,1050000.0,2017,6.7,2.0,Darebin,11204.0,12872
18013,4,h,900000.0,2017,6.7,1.0,Darebin,11204.0,12872
18014,3,h,765000.0,2017,6.7,2.0,Darebin,3445.0,12872
18015,3,h,952000.0,2017,6.7,4.0,Darebin,3445.0,12872
18016,4,h,556000.0,2017,20.6,2.0,Hume,15510.0,16673
18017,4,h,634000.0,2017,20.6,2.0,Hume,15510.0,16673
18018,4,h,515000.0,2017,20.6,1.0,Hume,15510.0,16673
18019,3,h,610000.0,2017,20.6,2.0,Hume,15510.0,16673
18020,3,h,471500.0,2017,20.6,1.0,Hume,15510.0,16673
18021,3,h,515000.0,2017,20.6,1.0,Hume,15510.0,16673
18022,4,h,565100.0,2017,20.6,2.0,Hume,15510.0,16673
18023,3,h,516000.0,2017,20.6,1.0,Hume,15510.0,16673
18024,4,h,825000.0,2017,34.7,3.0,Casey,4939.0,17526
18025,2,h,1236000.0,2017,2.4,1.0,Yarra,1123.0,11076
18026,3,h,1000000.0,2017,23.0,1.0,Maroondah,11925.0,6820
18027,3,h,850000.0,2017,23.0,3.0,Maroondah,11925.0,6820
18028,3,h,915000.0,2017,23.0,2.0,Maroondah,11925.0,6820
18029,4,h,775000.0,2017,23.0,1.0,Maroondah,11925.0,6820
18030,3,h,720000.0,2017,23.0,1.0,Maroondah,11925.0,6820
18031,4,h,1001800.0,2017,23.0,2.0,Maroondah,2985.0,6820
18032,3,h,541000.0,2017,24.7,3.0,Greater Dandenong,10894.0,15109
18033,3,h,650000.0,2017,24.7,2.0,Greater Dandenong,10894.0,15109
18034,3,h,980000.0,2017,24.7,2.0,Greater Dandenong,10894.0,15109
18035,4,h,760000.0,2017,24.7,3.0,Greater Dandenong,8322.0,15109
18036,2,u,315000.0,2017,24.7,1.0,Greater Dandenong,8322.0,15109
18037,3,h,600000.0,2017,18.0,2.0,Brimbank,2898.0,14744
18038,2,h,598000.0,2017,21.8,1.0,Nillumbik,4258.0,2151
18039,2,u,646500.0,2017,22.2,2.0,Kingston,3940.0,8377
18040,4,h,1550000.0,2017,12.4,4.0,Manningham,9028.0,3898
18041,4,h,1508000.0,2017,12.4,2.0,Manningham,9028.0,3898
18042,5,h,1600000.0,2017,12.4,2.0,Manningham,9028.0,3898
18043,3,h,1065000.0,2017,14.3,1.0,Manningham,10999.0,3898
18044,3,h,1505000.0,2017,14.3,2.0,Manningham,10999.0,3898
18045,3,h,1201000.0,2017,16.1,0.0,Manningham,4790.0,3898
18046,5,h,3700000.0,2017,16.1,6.0,Manningham,4790.0,3898
18047,4,h,802000.0,2017,16.1,1.0,Manningham,4790.0,3898
18048,4,h,1140000.0,2017,16.1,2.0,Manningham,4790.0,3898
18049,4,h,1105000.0,2017,16.1,2.0,Manningham,4790.0,3898
18050,3,h,510000.0,2017,25.9,2.0,Nillumbik,7254.0,2151
18051,3,h,668500.0,2017,25.9,2.0,Nillumbik,7254.0,2151
18052,4,h,556000.0,2017,25.9,2.0,Nillumbik,7254.0,2151
18053,3,h,555000.0,2017,28.8,1.0,Casey,3533.0,17526
18054,4,h,2175000.0,2017,8.9,2.0,Banyule,1651.0,7391
18055,3,h,1035000.0,2017,8.9,1.0,Banyule,1651.0,7391
18056,3,h,2201000.0,2017,8.9,3.0,Banyule,1651.0,7391
18057,3,h,870000.0,2017,27.0,2.0,Kingston,2546.0,8377
18058,3,h,1459000.0,2017,7.2,1.0,Glen Eira,4898.0,5707
18059,4,h,1520000.0,2017,18.0,2.0,Banyule,6990.0,7391
18060,3,h,2445000.0,2017,7.2,2.0,Port Phillip,8989.0,10310
18061,2,u,721000.0,2017,7.2,1.0,Port Phillip,8989.0,10310
18062,4,h,2450000.0,2017,7.2,2.0,Port Phillip,8989.0,10310
18063,2,h,1400000.0,2017,7.2,1.0,Port Phillip,8989.0,10310
18064,3,h,634000.0,2017,28.5,2.0,Casey,8443.0,17526
18065,4,h,740000.0,2017,19.6,2.0,Whittlesea,10926.0,12423
18066,3,h,569500.0,2017,19.6,2.0,Whittlesea,10926.0,12423
18067,4,h,567000.0,2017,19.6,1.0,Whittlesea,10926.0,12423
18068,3,h,652000.0,2017,19.6,1.0,Whittlesea,10926.0,12423
18069,3,h,619000.0,2017,19.6,2.0,Whittlesea,10926.0,12423
18070,4,h,585000.0,2017,19.6,2.0,Whittlesea,10926.0,12423
18071,3,h,552000.0,2017,19.6,1.0,Whittlesea,10926.0,12423
18072,2,t,425000.0,2017,19.6,1.0,Whittlesea,10926.0,12423
18073,4,h,2800000.0,2017,7.5,6.0,Moonee Valley,9264.0,7585
18074,3,h,1362500.0,2017,7.5,1.0,Moonee Valley,588.0,7585
18075,3,h,730000.0,2017,13.1,1.0,Hume,5070.0,16673
18076,3,h,880000.0,2017,13.1,1.0,Hume,5070.0,16673
18077,3,h,645000.0,2017,13.1,1.0,Hume,5070.0,16673
18078,3,h,602000.0,2017,13.1,2.0,Hume,5070.0,16673
18079,3,h,855000.0,2017,24.8,2.0,Knox,10788.0,8910
18080,4,h,880000.0,2017,24.8,2.0,Knox,10788.0,8910
18081,3,h,724000.0,2017,24.8,2.0,Knox,10788.0,8910
18082,4,h,735000.0,2017,24.8,2.0,Knox,10788.0,8910
18083,3,h,2540000.0,2017,3.6,1.0,Merri-bek,6244.0,11641
18084,3,h,1860000.0,2017,3.6,1.0,Merri-bek,6244.0,11641
18085,4,h,1650000.0,2017,3.6,1.0,Merri-bek,6244.0,11641
18086,3,h,1710000.0,2017,3.6,1.0,Merri-bek,6244.0,11641
18087,3,h,1300000.0,2017,3.4,0.0,Melbourne,3593.0,27509
18088,3,t,870000.0,2017,5.1,2.0,Maribyrnong,7570.0,7189
18089,2,u,330000.0,2017,5.1,1.0,Maribyrnong,7570.0,7189
18090,4,h,1225000.0,2017,5.1,2.0,Maribyrnong,7570.0,7189
18091,4,h,1200000.0,2017,15.4,3.0,Whitehorse,4385.0,6419
18092,3,h,1200000.0,2017,15.4,1.0,Whitehorse,4385.0,6419
18093,3,h,550000.0,2017,38.0,3.0,Frankston,17055.0,12058
18094,4,h,615000.0,2017,38.0,2.0,Frankston,17055.0,12058
18095,3,h,642000.0,2017,38.0,2.0,Frankston,17055.0,12058
18096,3,h,599000.0,2017,38.0,4.0,Frankston,17055.0,12058
18097,3,h,670000.0,2017,38.0,2.0,Frankston,17055.0,12058
18098,3,h,600000.0,2017,38.0,2.0,Frankston,17055.0,12058
18099,4,h,585000.0,2017,38.0,2.0,Frankston,17055.0,12058
18100,4,h,795000.0,2017,38.0,4.0,Frankston,17055.0,12058
18101,3,h,500000.0,2017,36.9,2.0,Frankston,2500.0,12058
18102,4,h,519000.0,2017,36.9,2.0,Frankston,2500.0,12058
18103,3,h,721500.0,2017,12.9,1.0,Hume,3285.0,16673
18104,3,t,920000.0,2017,10.1,1.0,Glen Eira,2403.0,5707
18105,4,h,2220000.0,2017,7.3,2.0,Boroondara,10412.0,6793
18106,3,h,1390000.0,2017,7.3,1.0,Boroondara,10412.0,6793
18107,5,h,1130000.0,2017,16.7,2.0,Monash,15321.0,8739
18108,4,h,1140000.0,2017,16.7,2.0,Monash,15321.0,8739
18109,6,h,1411000.0,2017,16.7,2.0,Monash,15321.0,8739
18110,5,h,1350000.0,2017,16.7,2.0,Monash,15321.0,8739
18111,4,h,1170000.0,2017,16.7,2.0,Monash,15321.0,8739
18112,3,h,1600000.0,2017,16.7,1.0,Monash,15321.0,8739
18113,5,h,810000.0,2017,11.2,2.0,Merri-bek,8870.0,11641
18114,2,t,1110000.0,2017,11.2,1.0,Merri-bek,8870.0,11641
18115,3,h,685000.0,2017,11.2,1.0,Merri-bek,8870.0,11641
18116,4,h,685000.0,2017,11.2,1.0,Merri-bek,8870.0,11641
18117,4,h,1100000.0,2017,16.1,2.0,Banyule,8524.0,7391
18118,3,h,692500.0,2017,16.1,2.0,Banyule,8524.0,7391
18119,4,h,920000.0,2017,16.1,1.0,Banyule,8524.0,7391
18120,4,h,880000.0,2017,20.4,2.0,Hume,4864.0,16673
18121,4,h,685000.0,2017,20.4,2.0,Hume,4864.0,16673
18122,5,h,945000.0,2017,20.4,2.0,Hume,4864.0,16673
18123,2,h,610000.0,2017,11.2,2.0,Merri-bek,2606.0,11641
18124,3,h,635000.0,2017,32.3,2.0,Casey,3728.0,17526
18125,3,h,1100000.0,2017,13.8,2.0,Bayside,5454.0,4052
18126,3,t,1180000.0,2017,13.8,2.0,Bayside,5454.0,4052
18127,4,h,2160000.0,2017,13.8,2.0,Bayside,5454.0,4052
18128,4,h,3100000.0,2017,13.8,2.0,Bayside,5454.0,4052
18129,3,t,1125000.0,2017,13.8,2.0,Bayside,5454.0,4052
18130,4,t,1415000.0,2017,13.8,2.0,Bayside,2356.0,4052
18131,5,h,1700000.0,2017,13.8,2.0,Bayside,2356.0,4052
18132,3,h,1150000.0,2017,13.8,2.0,Bayside,2356.0,4052
18133,4,t,1070000.0,2017,13.8,2.0,Bayside,2356.0,4052
18134,3,h,1175000.0,2017,13.8,2.0,Bayside,2356.0,4052
18135,3,h,1347000.0,2017,13.8,2.0,Bayside,2356.0,4052
18136,3,h,1290000.0,2017,5.3,1.0,Boroondara,11308.0,6793
18137,3,h,1660000.0,2017,5.3,1.0,Boroondara,11308.0,6793
18138,3,h,1510000.0,2017,6.2,1.0,Boroondara,6482.0,6793
18139,3,h,2225000.0,2017,6.2,1.0,Boroondara,6482.0,6793
18140,6,h,2425000.0,2017,6.2,2.0,Boroondara,6482.0,6793
18141,2,h,745000.0,2017,8.8,1.0,Banyule,2674.0,7391
18142,3,t,1330000.0,2017,16.0,2.0,Bayside,4794.0,4052
18143,2,t,960000.0,2017,16.0,1.0,Bayside,4794.0,4052
18144,3,h,900000.0,2017,16.0,4.0,Bayside,4794.0,4052
18145,3,h,610000.0,2017,18.0,2.0,Brimbank,5556.0,14744
18146,3,h,550250.0,2017,18.0,0.0,Brimbank,5556.0,14744
18147,4,h,811000.0,2017,18.0,2.0,Brimbank,5556.0,14744
18148,3,h,620000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18149,4,h,807500.0,2017,18.4,4.0,Wyndham,13830.0,11962
18150,4,h,670000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18151,4,h,660000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18152,3,h,570000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18153,3,h,593000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18154,3,h,780000.0,2017,18.4,10.0,Wyndham,13830.0,11962
18155,3,h,555000.0,2017,18.4,2.0,Wyndham,13830.0,11962
18156,3,h,577000.0,2017,18.4,3.0,Wyndham,13830.0,11962
18157,4,h,2300000.0,2017,7.8,2.0,Banyule,5549.0,7391
18158,3,h,1200000.0,2017,7.8,2.0,Banyule,5549.0,7391
18159,3,h,1210000.0,2017,7.8,2.0,Banyule,5549.0,7391
18160,3,h,606000.0,2017,14.0,1.0,Hume,851.0,16673
18161,4,h,600000.0,2017,14.0,4.0,Brimbank,1202.0,14744
18162,3,h,780000.0,2017,15.5,2.0,Brimbank,3656.0,14744
18163,6,h,925000.0,2017,11.7,2.0,Brimbank,5629.0,14744
18164,3,h,1140000.0,2017,11.7,1.0,Brimbank,5629.0,14744
18165,3,t,820000.0,2017,11.7,2.0,Brimbank,5629.0,14744
18166,3,h,850000.0,2017,11.7,2.0,Brimbank,5629.0,14744
18167,3,h,900000.0,2017,11.7,2.0,Brimbank,5629.0,14744
18168,3,t,900000.0,2017,11.7,1.0,Brimbank,5629.0,14744
18169,4,h,740000.0,2017,11.7,4.0,Brimbank,5629.0,14744
18170,3,h,721000.0,2017,10.4,2.0,Brimbank,1119.0,14744
18171,3,h,1760000.0,2017,3.4,2.0,Melbourne,5263.0,27509
18172,6,h,5200000.0,2017,5.4,2.0,Boroondara,10331.0,6793
18173,5,h,3275000.0,2017,5.4,3.0,Boroondara,10331.0,6793
18174,3,h,1705000.0,2017,5.4,2.0,Boroondara,10331.0,6793
18175,4,h,3923000.0,2017,5.4,2.0,Boroondara,10331.0,6793
18176,4,h,970000.0,2017,25.2,2.0,Greater Dandenong,8459.0,15109
18177,3,h,526000.0,2017,14.0,2.0,Brimbank,2878.0,14744
18178,3,h,850000.0,2017,12.1,0.0,Darebin,1414.0,12872
18179,4,h,810000.0,2017,16.3,2.0,Whittlesea,8279.0,12423
18180,3,h,695000.0,2017,16.3,2.0,Whittlesea,8279.0,12423
18181,3,h,721000.0,2017,16.3,1.0,Whittlesea,8279.0,12423
18182,4,h,676000.0,2017,16.3,2.0,Whittlesea,8279.0,12423
18183,3,h,632000.0,2017,16.3,2.0,Whittlesea,8279.0,12423
18184,3,h,955000.0,2017,6.4,3.0,Maribyrnong,3873.0,7189
18185,2,t,521000.0,2017,6.4,1.0,Maribyrnong,3873.0,7189
18186,3,h,940000.0,2017,6.4,2.0,Maribyrnong,3873.0,7189
18187,5,h,6600000.0,2017,5.9,2.0,Stonnington,4675.0,8842
18188,4,h,2800000.0,2017,5.9,2.0,Stonnington,4675.0,8842
18189,4,h,2940000.0,2017,5.9,2.0,Stonnington,4675.0,8842
18190,5,h,2400000.0,2017,8.4,2.0,Stonnington,8801.0,8842
18191,3,h,1710000.0,2017,8.4,6.0,Stonnington,8801.0,8842
18192,3,h,2180000.0,2017,8.4,2.0,Stonnington,8801.0,8842
18193,4,h,1632500.0,2017,8.4,2.0,Stonnington,8801.0,8842
18194,2,h,1052500.0,2017,8.4,2.0,Stonnington,8801.0,8842
18195,3,h,1620000.0,2017,8.4,1.0,Stonnington,8801.0,8842
18196,2,h,1650000.0,2017,4.3,4.0,Maribyrnong,4918.0,7189
18197,3,h,960000.0,2017,4.3,1.0,Maribyrnong,4918.0,7189
18198,3,h,1190000.0,2017,4.3,2.0,Maribyrnong,4918.0,7189
18199,4,h,1770000.0,2017,4.3,3.0,Maribyrnong,4918.0,7189
18200,3,t,1312000.0,2017,11.4,2.0,Glen Eira,2397.0,5707
18201,4,h,530000.0,2017,17.4,2.0,Hume,4704.0,16673
18202,4,h,420000.0,2017,29.8,4.0,Melton,4718.0,8923
18203,4,h,382000.0,2017,31.7,2.0,Melton,6065.0,8923
18204,3,t,810000.0,2017,20.0,2.0,Kingston,6162.0,8377
18205,4,h,2000000.0,2017,20.0,2.0,Kingston,6162.0,8377
18206,4,h,610000.0,2017,25.9,2.0,Whittlesea,5812.0,12423
18207,3,h,525000.0,2017,25.9,1.0,Whittlesea,5812.0,12423
18208,4,h,1225000.0,2017,20.6,8.0,Hume,1158.0,16673
18209,2,h,1515000.0,2017,3.0,0.0,Port Phillip,2019.0,10310
18210,3,h,735000.0,2017,17.9,2.0,Whittlesea,10529.0,12423
18211,3,h,553000.0,2017,17.9,2.0,Whittlesea,10529.0,12423
18212,3,h,603000.0,2017,17.9,4.0,Whittlesea,10529.0,12423
18213,4,h,671000.0,2017,17.9,2.0,Whittlesea,10529.0,12423
18214,3,h,598000.0,2017,17.9,4.0,Whittlesea,10529.0,12423
18215,4,h,660000.0,2017,17.9,1.0,Whittlesea,10529.0,12423
18216,5,h,730000.0,2017,17.9,2.0,Whittlesea,10529.0,12423
18217,3,h,712500.0,2017,17.9,2.0,Whittlesea,10529.0,12423
18218,3,h,890000.0,2017,17.2,2.0,Whitehorse,6871.0,6419
18219,3,h,2305000.0,2017,17.2,2.0,Whitehorse,6871.0,6419
18220,4,h,1400000.0,2017,6.2,1.0,Moonee Valley,6232.0,7585
18221,3,h,1200000.0,2017,14.3,2.0,Kingston,2555.0,8377
18222,4,h,1250000.0,2017,14.3,2.0,Kingston,2555.0,8377
