,CouncilArea,Population Density,Rooms,Type,Price,Year,Distance,Car,Propertycount,Yearly Incidents Recorded
13995,Monash,2455.4,3,h,757500.0,2017,18.8,1.0,7113.0,8739
13996,Monash,2455.4,3,h,757000.0,2017,18.8,1.0,7113.0,8739
13997,Monash,2455.4,4,h,902000.0,2017,18.8,4.0,7113.0,8739
13998,Monash,2455.4,3,u,840000.0,2017,16.7,1.0,902.0,8739
13999,Monash,2455.4,3,t,820000.0,2017,12.3,1.0,2547.0,8739
14000,Monash,2455.4,4,h,1425000.0,2017,10.2,2.0,2894.0,8739
14001,Monash,2455.4,3,h,1325000.0,2017,10.4,1.0,5678.0,8739
14002,Monash,2455.4,3,h,1052000.0,2017,10.4,0.0,5678.0,8739
14003,Monash,2455.4,3,u,780000.0,2017,16.7,1.0,5837.0,8739
14004,Monash,2455.4,3,h,1200000.0,2017,14.2,4.0,13366.0,8739
14005,Monash,2455.4,4,h,1387000.0,2017,14.2,4.0,13366.0,8739
14006,Monash,2455.4,4,t,970000.0,2017,14.2,2.0,13366.0,8739
14007,Monash,2455.4,3,u,870000.0,2017,14.2,2.0,13366.0,8739
14008,Monash,2455.4,3,h,1250000.0,2017,14.2,1.0,13366.0,8739
14009,Monash,2455.4,3,h,865000.0,2017,18.8,2.0,7113.0,8739
14010,Monash,2455.4,5,h,1750000.0,2017,12.3,2.0,3224.0,8739
14011,Monash,2455.4,3,h,1210000.0,2017,12.3,2.0,2547.0,8739
14012,Monash,2455.4,4,h,1272000.0,2017,16.7,2.0,7392.0,8739
14013,Monash,2455.4,3,h,1732000.0,2017,10.4,0.0,5678.0,8739
14014,Monash,2455.4,3,h,1253500.0,2017,10.4,1.0,5678.0,8739
14015,Monash,2455.4,7,h,1642000.0,2017,10.4,2.0,5678.0,8739
14016,Monash,2455.4,2,t,700000.0,2017,10.4,1.0,5678.0,8739
14017,Monash,2455.4,2,h,510000.0,2017,11.7,2.0,3582.0,8739
14018,Monash,2455.4,4,h,1040000.0,2017,16.7,2.0,5837.0,8739
14019,Monash,2455.4,4,h,1130000.0,2017,16.7,2.0,15321.0,8739
14020,Monash,2455.4,4,h,1331000.0,2017,16.7,2.0,15321.0,8739
14021,Monash,2455.4,4,h,1100000.0,2017,16.7,2.0,15321.0,8739
14022,Monash,2455.4,3,u,1135000.0,2017,16.7,2.0,15321.0,8739
14023,Monash,2455.4,3,u,1203500.0,2017,12.3,2.0,3145.0,8739
14024,Monash,2455.4,3,h,1250000.0,2017,12.3,2.0,3145.0,8739
14025,Monash,2455.4,4,t,1250800.0,2017,14.2,2.0,13366.0,8739
14026,Monash,2455.4,4,h,1327000.0,2017,14.2,2.0,13366.0,8739
14027,Monash,2455.4,2,u,670000.0,2017,14.2,1.0,13366.0,8739
14028,Monash,2455.4,3,h,1615000.0,2017,14.2,2.0,13366.0,8739
14029,Monash,2455.4,4,h,1400000.0,2017,14.2,2.0,13366.0,8739
14030,Monash,2455.4,2,u,620000.0,2017,14.2,1.0,13366.0,8739
14031,Monash,2455.4,3,h,800000.0,2017,18.8,2.0,7113.0,8739
14032,Monash,2455.4,2,h,1225000.0,2017,12.3,2.0,3224.0,8739
14033,Monash,2455.4,3,h,1292000.0,2017,12.3,1.0,2547.0,8739
14034,Monash,2455.4,4,t,912000.0,2017,12.3,2.0,2547.0,8739
14035,Monash,2455.4,4,h,1200000.0,2017,16.7,3.0,7392.0,8739
14036,Monash,2455.4,5,h,1223000.0,2017,16.7,2.0,7392.0,8739
14037,Monash,2455.4,4,h,1035000.0,2017,16.7,2.0,7392.0,8739
14038,Monash,2455.4,3,h,1530000.0,2017,10.4,2.0,5678.0,8739
14039,Monash,2455.4,3,t,930000.0,2017,11.7,1.0,3582.0,8739
14040,Monash,2455.4,3,h,1018000.0,2017,16.7,2.0,5837.0,8739
14041,Monash,2455.4,3,h,1908000.0,2017,16.7,2.0,15321.0,8739
14042,Monash,2455.4,3,h,1070000.0,2017,16.7,1.0,15321.0,8739
14043,Monash,2455.4,5,h,1475000.0,2017,12.3,3.0,3145.0,8739
14044,Monash,2455.4,3,h,1150000.0,2017,14.2,3.0,13366.0,8739
14045,Monash,2455.4,3,t,1375000.0,2017,14.2,2.0,13366.0,8739
14046,Monash,2455.4,3,h,850000.0,2017,14.2,2.0,13366.0,8739
14047,Monash,2455.4,3,h,1850000.0,2017,14.2,1.0,13366.0,8739
14048,Monash,2455.4,5,h,1016000.0,2017,18.8,2.0,7113.0,8739
14049,Monash,2455.4,4,h,992000.0,2017,18.8,1.0,7113.0,8739
14050,Monash,2455.4,3,h,1365000.0,2017,12.3,2.0,3224.0,8739
14051,Monash,2455.4,3,h,875000.0,2017,12.3,2.0,2547.0,8739
14052,Monash,2455.4,3,h,1170000.0,2017,10.4,3.0,5678.0,8739
14053,Monash,2455.4,4,h,1390000.0,2017,10.4,1.0,5678.0,8739
14054,Monash,2455.4,4,h,1471000.0,2017,10.4,2.0,5678.0,8739
14055,Monash,2455.4,4,h,995000.0,2017,11.7,1.0,3582.0,8739
14056,Monash,2455.4,5,h,1310000.0,2017,11.7,2.0,3582.0,8739
14057,Monash,2455.4,4,h,1250000.0,2017,16.7,1.0,5837.0,8739
14058,Monash,2455.4,3,h,729500.0,2017,16.7,1.0,5837.0,8739
14059,Monash,2455.4,3,h,1311000.0,2017,16.7,1.0,15321.0,8739
14060,Monash,2455.4,4,h,1570000.0,2017,12.3,1.0,3145.0,8739
14061,Monash,2455.4,3,t,900000.0,2017,14.2,2.0,13366.0,8739
14062,Monash,2455.4,2,u,730000.0,2017,14.2,1.0,13366.0,8739
14063,Monash,2455.4,5,h,2558000.0,2017,14.2,2.0,13366.0,8739
14064,Monash,2455.4,4,h,1001000.0,2017,18.8,7.0,7113.0,8739
14065,Monash,2455.4,4,h,1415000.0,2017,12.3,3.0,3224.0,8739
14066,Monash,2455.4,4,h,1184000.0,2017,16.7,2.0,7392.0,8739
14067,Monash,2455.4,4,h,1157000.0,2017,16.7,2.0,7392.0,8739
14068,Monash,2455.4,5,h,1100000.0,2017,16.7,2.0,7392.0,8739
14069,Monash,2455.4,3,h,1420000.0,2017,10.2,1.0,2894.0,8739
14070,Monash,2455.4,3,u,960000.0,2017,11.7,2.0,3582.0,8739
14071,Monash,2455.4,3,u,696000.0,2017,16.7,2.0,5837.0,8739
14072,Monash,2455.4,5,h,1115000.0,2017,16.7,2.0,5837.0,8739
14073,Monash,2455.4,3,h,1950000.0,2017,16.7,2.0,5837.0,8739
14074,Monash,2455.4,2,u,960000.0,2017,16.7,1.0,15321.0,8739
14075,Monash,2455.4,5,h,1116500.0,2017,16.7,2.0,15321.0,8739
14076,Monash,2455.4,3,h,1800000.0,2017,14.2,2.0,13366.0,8739
14077,Monash,2455.4,3,h,1700000.0,2017,14.2,2.0,13366.0,8739
14078,Monash,2455.4,5,h,2248000.0,2017,14.2,2.0,13366.0,8739
14079,Monash,2455.4,3,h,1260000.0,2017,14.2,2.0,13366.0,8739
14080,Monash,2455.4,5,h,960000.0,2017,18.8,1.0,7113.0,8739
14081,Monash,2455.4,4,h,1211000.0,2017,16.7,3.0,902.0,8739
14082,Monash,2455.4,4,h,1610000.0,2017,12.3,2.0,3224.0,8739
14083,Monash,2455.4,2,h,1150000.0,2017,12.3,3.0,2547.0,8739
14084,Monash,2455.4,5,h,1090000.0,2017,16.7,2.0,7392.0,8739
14085,Monash,2455.4,4,h,1450000.0,2017,10.2,1.0,2894.0,8739
14086,Monash,2455.4,3,t,1060000.0,2017,10.2,2.0,2894.0,8739
14087,Monash,2455.4,3,t,977500.0,2017,11.7,3.0,3582.0,8739
14088,Monash,2455.4,2,u,656000.0,2017,16.7,1.0,15321.0,8739
14089,Monash,2455.4,2,u,730000.0,2017,16.7,1.0,15321.0,8739
14090,Monash,2455.4,5,h,1182000.0,2017,16.7,3.0,15321.0,8739
14091,Monash,2455.4,4,u,1500000.0,2017,16.7,2.0,15321.0,8739
14092,Monash,2455.4,3,h,1800000.0,2017,16.7,1.0,15321.0,8739
14093,Monash,2455.4,5,h,1832000.0,2017,16.7,2.0,15321.0,8739
14094,Monash,2455.4,3,u,1000000.0,2017,16.7,2.0,15321.0,8739
14095,Monash,2455.4,2,u,472000.0,2017,12.3,1.0,3145.0,8739
14096,Monash,2455.4,3,h,1267000.0,2017,14.2,4.0,13366.0,8739
14097,Monash,2455.4,2,u,611000.0,2017,14.2,1.0,13366.0,8739
14098,Monash,2455.4,4,h,1750000.0,2017,14.2,2.0,13366.0,8739
14099,Monash,2455.4,3,h,755000.0,2017,18.8,2.0,7113.0,8739
14100,Monash,2455.4,3,h,862000.0,2017,18.8,2.0,7113.0,8739
14101,Monash,2455.4,3,h,815500.0,2017,18.8,2.0,7113.0,8739
14102,Monash,2455.4,5,h,1591000.0,2017,16.7,3.0,7392.0,8739
14103,Monash,2455.4,5,h,1490000.0,2017,16.7,4.0,7392.0,8739
14104,Monash,2455.4,4,h,1540000.0,2017,10.2,3.0,2894.0,8739
14105,Monash,2455.4,3,h,1750500.0,2017,10.4,2.0,5678.0,8739
14106,Monash,2455.4,5,t,1050000.0,2017,11.7,2.0,3582.0,8739
14107,Monash,2455.4,4,h,1200000.0,2017,16.7,2.0,15321.0,8739
14108,Monash,2455.4,3,h,1130000.0,2017,16.7,1.0,15321.0,8739
14109,Monash,2455.4,3,h,990000.0,2017,12.3,2.0,768.0,8739
14110,Monash,2455.4,3,h,1635000.0,2017,14.2,2.0,13366.0,8739
14111,Monash,2455.4,3,h,1406000.0,2017,14.2,2.0,13366.0,8739
14112,Monash,2455.4,4,h,1640000.0,2017,14.2,2.0,13366.0,8739
14113,Monash,2455.4,3,h,9000000.0,2017,18.8,1.0,7113.0,8739
14114,Monash,2455.4,3,h,1001000.0,2017,18.8,2.0,7113.0,8739
14115,Monash,2455.4,4,h,1030000.0,2017,18.8,2.0,7113.0,8739
14116,Monash,2455.4,5,h,1095000.0,2017,16.7,2.0,7392.0,8739
14117,Monash,2455.4,2,h,1131000.0,2017,11.7,1.0,3582.0,8739
14118,Monash,2455.4,3,h,1238888.0,2017,16.7,1.0,5837.0,8739
14119,Monash,2455.4,2,u,791000.0,2017,16.7,1.0,15321.0,8739
14120,Monash,2455.4,3,u,1026000.0,2017,16.7,2.0,15321.0,8739
14121,Monash,2455.4,3,h,1080000.0,2017,12.3,3.0,768.0,8739
14122,Monash,2455.4,3,h,1800000.0,2017,14.2,2.0,13366.0,8739
14123,Monash,2455.4,4,h,1100000.0,2017,14.2,2.0,13366.0,8739
14124,Monash,2455.4,4,h,1460000.0,2017,14.2,2.0,13366.0,8739
14125,Monash,2455.4,3,h,1825000.0,2017,14.2,2.0,13366.0,8739
14126,Monash,2455.4,3,t,650000.0,2017,18.8,1.0,7113.0,8739
14127,Monash,2455.4,4,h,1105000.0,2017,18.8,2.0,7113.0,8739
14128,Monash,2455.4,3,h,755000.0,2017,18.8,1.0,7113.0,8739
14129,Monash,2455.4,4,h,1254000.0,2017,16.7,3.0,902.0,8739
14130,Monash,2455.4,4,h,1150000.0,2017,12.3,2.0,3224.0,8739
14131,Monash,2455.4,4,h,1223000.0,2017,16.7,2.0,7392.0,8739
14132,Monash,2455.4,3,h,950000.0,2017,16.7,3.0,7392.0,8739
14133,Monash,2455.4,5,h,1206000.0,2017,16.7,2.0,7392.0,8739
14134,Monash,2455.4,3,h,1035000.0,2017,16.7,2.0,7392.0,8739
14135,Monash,2455.4,4,h,1678000.0,2017,16.7,2.0,7392.0,8739
14136,Monash,2455.4,4,h,1000000.0,2017,16.7,2.0,7392.0,8739
14137,Monash,2455.4,3,h,1200000.0,2017,10.2,2.0,2894.0,8739
14138,Monash,2455.4,4,h,1750000.0,2017,10.4,4.0,5678.0,8739
14139,Monash,2455.4,2,h,970000.0,2017,11.7,2.0,3582.0,8739
14140,Monash,2455.4,3,u,930000.0,2017,16.7,2.0,15321.0,8739
14141,Monash,2455.4,4,h,1790000.0,2017,16.7,2.0,15321.0,8739
14142,Monash,2455.4,4,t,1170000.0,2017,16.7,2.0,15321.0,8739
14143,Monash,2455.4,4,h,1320000.0,2017,16.7,5.0,15321.0,8739
14144,Monash,2455.4,5,h,1320000.0,2017,16.7,3.0,15321.0,8739
14145,Monash,2455.4,4,h,1152000.0,2017,16.7,2.0,15321.0,8739
14146,Monash,2455.4,3,u,851000.0,2017,14.2,2.0,13366.0,8739
14147,Monash,2455.4,4,u,1175000.0,2017,14.2,2.0,13366.0,8739
14148,Monash,2455.4,4,h,1250000.0,2017,14.2,2.0,13366.0,8739
14149,Monash,2455.4,3,h,1030000.0,2017,14.2,1.0,13366.0,8739
14150,Monash,2455.4,3,h,1000000.0,2017,14.2,1.0,13366.0,8739
14151,Monash,2455.4,3,h,888000.0,2017,18.8,1.0,7113.0,8739
14152,Monash,2455.4,3,h,780000.0,2017,18.8,2.0,7113.0,8739
14153,Monash,2455.4,4,h,1495000.0,2017,12.3,1.0,3224.0,8739
14154,Monash,2455.4,5,h,1775000.0,2017,10.4,3.0,5678.0,8739
14155,Monash,2455.4,4,h,1702000.0,2017,10.4,1.0,5678.0,8739
14156,Monash,2455.4,3,t,901000.0,2017,10.4,2.0,5678.0,8739
14157,Monash,2455.4,3,h,2950000.0,2017,16.7,2.0,5837.0,8739
14158,Monash,2455.4,3,u,810000.0,2017,16.7,2.0,5837.0,8739
14159,Monash,2455.4,3,h,1275000.0,2017,16.7,2.0,15321.0,8739
14160,Monash,2455.4,3,h,1750000.0,2017,16.7,0.0,15321.0,8739
14161,Monash,2455.4,5,h,1480000.0,2017,16.7,2.0,15321.0,8739
14162,Monash,2455.4,3,h,1150000.0,2017,16.7,2.0,15321.0,8739
14163,Monash,2455.4,3,t,1200000.0,2017,16.7,2.0,15321.0,8739
14164,Monash,2455.4,4,t,917000.0,2017,12.3,2.0,3145.0,8739
14165,Monash,2455.4,4,h,1416000.0,2017,14.2,2.0,13366.0,8739
14166,Monash,2455.4,4,h,1386000.0,2017,14.2,3.0,13366.0,8739
14167,Monash,2455.4,5,h,2420000.0,2017,14.2,2.0,13366.0,8739
14168,Monash,2455.4,4,h,1412000.0,2017,14.2,2.0,13366.0,8739
14169,Monash,2455.4,4,h,1335000.0,2017,14.2,3.0,13366.0,8739
14170,Monash,2455.4,5,h,1323000.0,2017,14.2,2.0,13366.0,8739
14171,Monash,2455.4,3,h,1451000.0,2017,14.2,1.0,13366.0,8739
14172,Monash,2455.4,4,h,1480000.0,2017,14.2,2.0,13366.0,8739
14173,Monash,2455.4,3,h,1150000.0,2017,14.2,2.0,13366.0,8739
14174,Monash,2455.4,3,h,850000.0,2017,18.8,2.0,7113.0,8739
14175,Monash,2455.4,3,h,912000.0,2017,18.8,1.0,7113.0,8739
14176,Monash,2455.4,4,h,1100000.0,2017,18.8,2.0,7113.0,8739
14177,Monash,2455.4,3,h,950000.0,2017,16.7,2.0,7392.0,8739
14178,Monash,2455.4,4,h,1211000.0,2017,16.7,4.0,7392.0,8739
14179,Monash,2455.4,3,h,1575000.0,2017,10.2,2.0,2894.0,8739
14180,Monash,2455.4,3,h,1588000.0,2017,10.4,2.0,5678.0,8739
14181,Monash,2455.4,2,h,753000.0,2017,16.7,1.0,5837.0,8739
14182,Monash,2455.4,3,h,1310000.0,2017,16.7,1.0,15321.0,8739
14183,Monash,2455.4,5,h,1285000.0,2017,16.7,1.0,15321.0,8739
14184,Monash,2455.4,4,h,1292000.0,2017,16.7,2.0,15321.0,8739
14185,Monash,2455.4,3,h,1300000.0,2017,16.7,3.0,15321.0,8739
14186,Monash,2455.4,4,h,1155000.0,2017,16.7,1.0,15321.0,8739
14187,Monash,2455.4,2,h,1200000.0,2017,12.3,2.0,3145.0,8739
14188,Monash,2455.4,3,u,875000.0,2017,14.2,1.0,13366.0,8739
14189,Monash,2455.4,3,t,1150000.0,2017,14.2,2.0,13366.0,8739
14190,Monash,2455.4,4,h,1750000.0,2017,14.2,2.0,13366.0,8739
14191,Monash,2455.4,5,h,1940000.0,2017,14.2,2.0,13366.0,8739
14192,Monash,2455.4,4,h,1340000.0,2017,14.2,2.0,13366.0,8739
14193,Monash,2455.4,3,h,1001000.0,2017,16.7,1.0,902.0,8739
14194,Monash,2455.4,3,t,905000.0,2017,12.3,1.0,2547.0,8739
14195,Monash,2455.4,4,h,1200000.0,2017,16.7,2.0,7392.0,8739
14196,Monash,2455.4,4,h,1480000.0,2017,16.7,2.0,7392.0,8739
14197,Monash,2455.4,4,h,1250000.0,2017,16.7,3.0,7392.0,8739
14198,Monash,2455.4,4,h,1136000.0,2017,16.7,2.0,7392.0,8739
14199,Monash,2455.4,4,h,1500000.0,2017,16.7,2.0,7392.0,8739
14200,Monash,2455.4,4,h,1194700.0,2017,16.7,2.0,7392.0,8739
14201,Monash,2455.4,4,h,1311750.0,2017,10.2,1.0,2894.0,8739
14202,Monash,2455.4,2,h,686000.0,2017,11.7,1.0,3582.0,8739
14203,Monash,2455.4,4,h,1190000.0,2017,16.7,2.0,15321.0,8739
14204,Monash,2455.4,3,h,2450000.0,2017,16.7,0.0,15321.0,8739
14205,Monash,2455.4,4,h,1214000.0,2017,16.7,2.0,15321.0,8739
14206,Monash,2455.4,4,h,1631888.0,2017,16.7,2.0,15321.0,8739
14207,Monash,2455.4,3,h,1360000.0,2017,12.3,1.0,3145.0,8739
14208,Monash,2455.4,3,h,1205000.0,2017,12.3,4.0,768.0,8739
14209,Monash,2455.4,3,h,1425000.0,2017,14.2,0.0,13366.0,8739
14210,Monash,2455.4,4,h,1400000.0,2017,14.2,2.0,13366.0,8739
14211,Monash,2455.4,3,h,1586000.0,2017,14.2,1.0,13366.0,8739
14212,Monash,2455.4,3,h,1560000.0,2017,14.2,2.0,13366.0,8739
14213,Monash,2455.4,3,u,853000.0,2017,14.2,2.0,13366.0,8739
14214,Monash,2455.4,2,u,873000.0,2017,14.2,2.0,13366.0,8739
14215,Monash,2455.4,4,h,1408000.0,2017,14.2,2.0,13366.0,8739
14216,Monash,2455.4,4,h,1800000.0,2017,14.2,2.0,13366.0,8739
14217,Monash,2455.4,4,h,1080000.0,2017,18.8,2.0,7113.0,8739
14218,Monash,2455.4,3,h,1105000.0,2017,18.8,2.0,7113.0,8739
14219,Monash,2455.4,2,u,580000.0,2017,18.8,1.0,7113.0,8739
14220,Monash,2455.4,5,h,880000.0,2017,18.8,2.0,7113.0,8739
14221,Monash,2455.4,3,h,840000.0,2017,18.8,2.0,7113.0,8739
14222,Monash,2455.4,3,h,1075000.0,2017,16.7,3.0,902.0,8739
14223,Monash,2455.4,2,u,743000.0,2017,12.3,2.0,3224.0,8739
14224,Monash,2455.4,3,h,760000.0,2017,12.3,1.0,3224.0,8739
14225,Monash,2455.4,3,h,1382000.0,2017,12.3,2.0,2547.0,8739
14226,Monash,2455.4,3,h,1062000.0,2017,16.7,1.0,7392.0,8739
14227,Monash,2455.4,3,h,1025000.0,2017,16.7,2.0,7392.0,8739
14228,Monash,2455.4,4,h,1280000.0,2017,16.7,2.0,7392.0,8739
14229,Monash,2455.4,5,h,1660000.0,2017,16.7,2.0,7392.0,8739
14230,Monash,2455.4,4,t,1245000.0,2017,10.2,1.0,2894.0,8739
14231,Monash,2455.4,3,h,1220000.0,2017,10.4,2.0,5678.0,8739
14232,Monash,2455.4,3,h,1238000.0,2017,10.4,1.0,5678.0,8739
14233,Monash,2455.4,4,h,1535000.0,2017,10.4,2.0,5678.0,8739
14234,Monash,2455.4,4,h,1480000.0,2017,10.4,2.0,5678.0,8739
14235,Monash,2455.4,3,h,1340000.0,2017,10.4,1.0,5678.0,8739
14236,Monash,2455.4,2,h,1322500.0,2017,10.4,1.0,5678.0,8739
14237,Monash,2455.4,3,u,851500.0,2017,11.7,2.0,3582.0,8739
14238,Monash,2455.4,4,h,920000.0,2017,11.7,1.0,3582.0,8739
14239,Monash,2455.4,3,h,990000.0,2017,11.7,2.0,3582.0,8739
14240,Monash,2455.4,3,t,865000.0,2017,11.7,1.0,3582.0,8739
14241,Monash,2455.4,2,u,625000.0,2017,16.7,1.0,15321.0,8739
14242,Monash,2455.4,2,u,850000.0,2017,16.7,1.0,15321.0,8739
14243,Monash,2455.4,4,h,1190000.0,2017,12.3,2.0,768.0,8739
14244,Monash,2455.4,3,h,1028800.0,2017,14.2,1.0,13366.0,8739
14245,Monash,2455.4,3,h,1761000.0,2017,14.2,2.0,13366.0,8739
14246,Monash,2455.4,4,h,1470000.0,2017,14.2,2.0,13366.0,8739
14247,Monash,2455.4,3,h,1430000.0,2017,14.2,2.0,13366.0,8739
14248,Monash,2455.4,6,h,1840000.0,2017,14.2,2.0,13366.0,8739
14249,Monash,2455.4,4,h,1500000.0,2017,14.2,2.0,13366.0,8739
14250,Monash,2455.4,3,h,1700000.0,2017,14.2,2.0,13366.0,8739
14251,Monash,2455.4,3,t,1035000.0,2017,14.2,2.0,13366.0,8739
14252,Monash,2455.4,3,h,940000.0,2017,18.8,3.0,7113.0,8739
14253,Monash,2455.4,2,t,570500.0,2017,16.7,1.0,902.0,8739
14254,Monash,2455.4,2,h,875000.0,2017,12.3,0.0,3224.0,8739
14255,Monash,2455.4,3,h,1360000.0,2017,12.3,2.0,3224.0,8739
14256,Monash,2455.4,4,h,1245000.0,2017,16.7,2.0,7392.0,8739
14257,Monash,2455.4,4,h,1200000.0,2017,10.4,2.0,5678.0,8739
14258,Monash,2455.4,3,h,882000.0,2017,11.7,1.0,3582.0,8739
14259,Monash,2455.4,3,h,1100000.0,2017,16.7,2.0,5837.0,8739
14260,Monash,2455.4,3,h,1100000.0,2017,16.7,5.0,15321.0,8739
14261,Monash,2455.4,4,t,1170000.0,2017,16.7,2.0,15321.0,8739
14262,Monash,2455.4,5,h,1296000.0,2017,16.7,2.0,15321.0,8739
14263,Monash,2455.4,3,h,1075000.0,2017,16.7,2.0,15321.0,8739
14264,Monash,2455.4,3,h,1100000.0,2017,12.3,2.0,768.0,8739
14265,Monash,2455.4,3,h,1400000.0,2017,14.2,2.0,13366.0,8739
14266,Monash,2455.4,3,h,1300000.0,2017,14.2,0.0,13366.0,8739
14267,Monash,2455.4,3,h,1360000.0,2017,14.2,1.0,13366.0,8739
14268,Monash,2455.4,3,h,1470000.0,2017,14.2,2.0,13366.0,8739
14269,Monash,2455.4,4,h,1111000.0,2017,18.8,2.0,7113.0,8739
14270,Monash,2455.4,4,h,1210000.0,2017,16.7,2.0,902.0,8739
14271,Monash,2455.4,4,h,1560000.0,2017,16.7,2.0,7392.0,8739
14272,Monash,2455.4,3,u,987000.0,2017,10.2,1.0,2894.0,8739
14273,Monash,2455.4,3,t,816000.0,2017,11.7,1.0,3582.0,8739
14274,Monash,2455.4,7,h,1215000.0,2017,16.7,2.0,5837.0,8739
14275,Monash,2455.4,5,h,2670000.0,2017,16.7,2.0,15321.0,8739
14276,Monash,2455.4,4,h,1255000.0,2017,16.7,2.0,15321.0,8739
14277,Monash,2455.4,5,h,1630000.0,2017,16.7,2.0,15321.0,8739
14278,Monash,2455.4,5,h,1560000.0,2017,16.7,2.0,15321.0,8739
14279,Monash,2455.4,3,h,1250000.0,2017,12.3,2.0,3145.0,8739
14280,Monash,2455.4,4,h,1775000.0,2017,14.2,1.0,13366.0,8739
14281,Monash,2455.4,3,h,950000.0,2017,14.2,2.0,13366.0,8739
14282,Monash,2455.4,4,h,1650000.0,2017,14.2,4.0,13366.0,8739
14283,Monash,2455.4,3,h,1651000.0,2017,14.2,2.0,13366.0,8739
14284,Monash,2455.4,3,h,1360000.0,2017,14.2,1.0,13366.0,8739
14285,Monash,2455.4,5,h,2820000.0,2017,14.2,2.0,13366.0,8739
14286,Monash,2455.4,4,h,1472000.0,2017,14.2,2.0,13366.0,8739
14287,Monash,2455.4,3,h,1375000.0,2017,14.2,1.0,13366.0,8739
14288,Monash,2455.4,4,h,1000000.0,2017,18.8,0.0,7113.0,8739
14289,Monash,2455.4,3,h,860000.0,2017,18.8,2.0,7113.0,8739
14290,Monash,2455.4,5,h,1828000.0,2017,12.3,4.0,3224.0,8739
14291,Monash,2455.4,3,h,1070000.0,2017,16.7,2.0,7392.0,8739
14292,Monash,2455.4,4,h,1170000.0,2017,16.7,2.0,7392.0,8739
14293,Monash,2455.4,4,h,1540000.0,2017,16.7,2.0,7392.0,8739
14294,Monash,2455.4,4,h,1600000.0,2017,10.4,1.0,5678.0,8739
14295,Monash,2455.4,4,h,1439000.0,2017,16.7,2.0,15321.0,8739
14296,Monash,2455.4,4,h,1165000.0,2017,16.7,2.0,15321.0,8739
14297,Monash,2455.4,3,h,1430000.0,2017,14.2,4.0,13366.0,8739
14298,Monash,2455.4,3,u,1542000.0,2017,14.2,2.0,13366.0,8739
14299,Monash,2455.4,3,h,1380000.0,2017,14.2,2.0,13366.0,8739
14300,Monash,2455.4,4,h,1635000.0,2017,14.2,2.0,13366.0,8739
14301,Monash,2455.4,4,h,900000.0,2017,18.8,1.0,7113.0,8739
14302,Monash,2455.4,3,h,1100000.0,2017,16.7,3.0,902.0,8739
14303,Monash,2455.4,3,h,1215000.0,2017,12.3,2.0,3224.0,8739
14304,Monash,2455.4,3,h,1315000.0,2017,12.3,2.0,3224.0,8739
14305,Monash,2455.4,5,h,1050000.0,2017,16.7,3.0,7392.0,8739
14306,Monash,2455.4,3,h,935383.0,2017,16.7,2.0,7392.0,8739
14307,Monash,2455.4,5,h,2100000.0,2017,10.2,2.0,2894.0,8739
14308,Monash,2455.4,2,h,1167500.0,2017,10.2,2.0,2894.0,8739
14309,Monash,2455.4,3,u,896000.0,2017,10.2,1.0,2894.0,8739
14310,Monash,2455.4,10,h,2315000.0,2017,10.4,2.0,5678.0,8739
14311,Monash,2455.4,3,h,1500000.0,2017,10.4,3.0,5678.0,8739
14312,Monash,2455.4,3,h,1337500.0,2017,10.4,1.0,5678.0,8739
14313,Monash,2455.4,3,h,1005000.0,2017,10.4,2.0,5678.0,8739
14314,Monash,2455.4,4,h,1682000.0,2017,10.4,2.0,5678.0,8739
14315,Monash,2455.4,4,h,1750000.0,2017,10.4,2.0,5678.0,8739
14316,Monash,2455.4,4,h,1100000.0,2017,11.7,1.0,3582.0,8739
14317,Monash,2455.4,3,h,1025000.0,2017,11.7,2.0,3582.0,8739
14318,Monash,2455.4,3,h,800000.0,2017,16.7,2.0,5837.0,8739
14319,Monash,2455.4,3,h,1004000.0,2017,16.7,1.0,5837.0,8739
14320,Monash,2455.4,4,h,1156000.0,2017,16.7,2.0,15321.0,8739
14321,Monash,2455.4,4,h,1300000.0,2017,16.7,0.0,15321.0,8739
14322,Monash,2455.4,4,h,1500000.0,2017,16.7,1.0,15321.0,8739
14323,Monash,2455.4,4,h,1640000.0,2017,16.7,2.0,15321.0,8739
14324,Monash,2455.4,3,h,1480000.0,2017,12.3,2.0,3145.0,8739
14325,Monash,2455.4,3,h,1181000.0,2017,12.3,1.0,3145.0,8739
14326,Monash,2455.4,3,h,1000000.0,2017,12.3,2.0,768.0,8739
14327,Monash,2455.4,3,h,1190000.0,2017,14.2,3.0,13366.0,8739
14328,Monash,2455.4,5,h,1696000.0,2017,14.2,2.0,13366.0,8739
14329,Monash,2455.4,5,h,2105000.0,2017,14.2,2.0,13366.0,8739
14330,Monash,2455.4,4,h,1028000.0,2017,18.8,2.0,7113.0,8739
14331,Monash,2455.4,3,h,678000.0,2017,18.8,1.0,7113.0,8739
14332,Monash,2455.4,4,h,985000.0,2017,12.3,2.0,3224.0,8739
14333,Monash,2455.4,5,h,1225000.0,2017,12.3,2.0,2547.0,8739
14334,Monash,2455.4,4,h,1235000.0,2017,16.7,2.0,7392.0,8739
14335,Monash,2455.4,3,h,1460000.0,2017,14.2,2.0,13366.0,8739
14336,Monash,2455.4,1,h,1820000.0,2017,14.2,1.0,13366.0,8739
