,CouncilArea,Population Density,Rooms,Type,Price,Distance,Car,Landsize,Propertycount,Yearly Incidents Recorded
16263,Whitehorse,2741.1,3,h,1150000.0,13.4,1.0,653.0,2867.0,6525
16264,Whitehorse,2741.1,3,h,1250000.0,14.7,2.0,680.0,4048.0,6525
16265,Whitehorse,2741.1,3,h,1505000.0,13.4,2.0,651.0,5713.0,6525
16266,Whitehorse,2741.1,5,h,990000.0,13.4,2.0,544.0,2867.0,6525
16267,Whitehorse,2741.1,3,h,1050000.0,13.4,2.0,648.0,4387.0,6525
16268,Whitehorse,2741.1,3,t,1000000.0,13.4,2.0,192.0,4387.0,6525
16269,Whitehorse,2741.1,4,h,1250000.0,13.4,2.0,616.0,4387.0,6525
16270,Whitehorse,2741.1,3,h,1250000.0,14.7,1.0,598.0,4048.0,6525
16271,Whitehorse,2741.1,4,h,1085000.0,15.4,1.0,586.0,4385.0,6525
16272,Whitehorse,2741.1,3,h,1050000.0,17.2,2.0,658.0,6871.0,6525
16273,Whitehorse,2741.1,3,h,985000.0,17.2,1.0,630.0,6871.0,6525
16274,Whitehorse,2741.1,4,h,1500000.0,13.4,2.0,661.0,5713.0,6525
16275,Whitehorse,2741.1,4,h,1300000.0,13.4,2.0,732.0,5713.0,6525
16276,Whitehorse,2741.1,2,h,835000.0,13.4,2.0,354.0,5713.0,6525
16277,Whitehorse,2741.1,5,h,1590000.0,13.4,2.0,684.0,5713.0,6525
16278,Whitehorse,2741.1,4,h,1450000.0,13.4,2.0,357.0,5713.0,6525
16279,Whitehorse,2741.1,4,h,1850000.0,13.4,3.0,913.0,5713.0,6525
16280,Whitehorse,2741.1,3,t,900000.0,13.4,2.0,278.0,2867.0,6525
16281,Whitehorse,2741.1,3,h,1030000.0,13.4,1.0,651.0,2867.0,6525
16282,Whitehorse,2741.1,3,h,1440000.0,13.4,2.0,749.0,4387.0,6525
16283,Whitehorse,2741.1,2,u,825000.0,13.4,1.0,334.0,4387.0,6525
16284,Whitehorse,2741.1,3,h,1300000.0,13.4,2.0,358.0,4387.0,6525
16285,Whitehorse,2741.1,4,h,1367000.0,13.4,2.0,610.0,4387.0,6525
16286,Whitehorse,2741.1,6,h,4600000.0,10.9,5.0,1463.0,4605.0,6525
16287,Whitehorse,2741.1,2,h,2000000.0,10.9,1.0,845.0,4605.0,6525
16288,Whitehorse,2741.1,3,h,885000.0,15.4,1.0,594.0,4385.0,6525
16289,Whitehorse,2741.1,4,h,1212000.0,17.2,2.0,507.0,6871.0,6525
16290,Whitehorse,2741.1,3,h,942000.0,17.2,2.0,447.0,4280.0,6525
16291,Whitehorse,2741.1,3,h,1120000.0,17.2,2.0,647.0,4280.0,6525
16292,Whitehorse,2741.1,3,h,1125000.0,13.4,2.0,816.0,5713.0,6525
16293,Whitehorse,2741.1,4,h,980000.0,13.4,2.0,605.0,2867.0,6525
16294,Whitehorse,2741.1,3,h,1070000.0,13.4,3.0,661.0,4387.0,6525
16295,Whitehorse,2741.1,3,h,1600000.0,17.2,2.0,438.0,6871.0,6525
16296,Whitehorse,2741.1,4,h,945000.0,17.2,2.0,641.0,6871.0,6525
16297,Whitehorse,2741.1,3,h,1070000.0,17.2,1.0,654.0,6871.0,6525
16298,Whitehorse,2741.1,3,h,1170000.0,17.2,4.0,832.0,4280.0,6525
16299,Whittlesea,456.0,4,h,940000.0,19.6,2.0,508.0,10926.0,12423
16300,Whittlesea,456.0,2,u,437000.0,19.6,2.0,351.0,10926.0,12423
16301,Whittlesea,456.0,5,h,660000.0,19.6,2.0,708.0,10926.0,12423
16302,Whittlesea,456.0,4,h,750000.0,16.3,4.0,544.0,8279.0,12423
16303,Whittlesea,456.0,3,h,635000.0,16.3,4.0,536.0,8279.0,12423
16304,Whittlesea,456.0,2,u,410000.0,16.3,1.0,143.0,8279.0,12423
16305,Whittlesea,456.0,5,h,675000.0,16.3,2.0,750.0,8279.0,12423
16306,Whittlesea,456.0,4,h,670000.0,25.9,2.0,512.0,5812.0,12423
16307,Whittlesea,456.0,4,h,520500.0,25.9,2.0,482.0,5812.0,12423
16308,Whittlesea,456.0,2,u,460000.0,17.9,1.0,241.0,10529.0,12423
16309,Whittlesea,456.0,3,h,610000.0,17.9,1.0,560.0,10529.0,12423
16310,Whittlesea,456.0,4,h,600000.0,20.5,2.0,505.0,7969.0,12423
16311,Whittlesea,456.0,3,u,386000.0,20.5,1.0,216.0,7969.0,12423
16312,Whittlesea,456.0,3,u,542000.0,15.3,2.0,213.0,7955.0,12423
16313,Whittlesea,456.0,2,u,390000.0,25.5,1.0,197.0,2940.0,12423
16314,Whittlesea,456.0,4,h,525000.0,25.5,2.0,415.0,2940.0,12423
16315,Whittlesea,456.0,3,h,540000.0,19.6,4.0,699.0,10926.0,12423
16316,Whittlesea,456.0,3,h,620000.0,19.6,2.0,606.0,10926.0,12423
16317,Whittlesea,456.0,4,h,598000.0,19.6,3.0,558.0,10926.0,12423
16318,Whittlesea,456.0,4,h,650000.0,19.6,2.0,469.0,10926.0,12423
16319,Whittlesea,456.0,3,h,521000.0,16.3,2.0,589.0,8279.0,12423
16320,Whittlesea,456.0,3,h,663500.0,17.9,1.0,991.0,10529.0,12423
16321,Whittlesea,456.0,4,h,732000.0,17.9,1.0,808.0,10529.0,12423
16322,Whittlesea,456.0,4,h,720000.0,17.9,3.0,649.0,10529.0,12423
16323,Whittlesea,456.0,3,h,556500.0,17.9,2.0,526.0,10529.0,12423
16324,Whittlesea,456.0,4,h,915000.0,20.5,2.0,624.0,7969.0,12423
16325,Whittlesea,456.0,3,h,644000.0,20.5,4.0,492.0,7969.0,12423
16326,Whittlesea,456.0,5,h,905000.0,20.5,3.0,700.0,7969.0,12423
16327,Whittlesea,456.0,3,h,580000.0,15.3,2.0,525.0,7955.0,12423
16328,Whittlesea,456.0,4,h,653000.0,15.3,4.0,632.0,7955.0,12423
16329,Whittlesea,456.0,3,h,740000.0,15.3,2.0,545.0,7955.0,12423
16330,Whittlesea,456.0,4,h,660000.0,19.6,3.0,558.0,10926.0,12423
16331,Whittlesea,456.0,3,h,568000.0,19.6,2.0,420.0,10926.0,12423
16332,Whittlesea,456.0,4,h,680000.0,19.6,2.0,656.0,10926.0,12423
16333,Whittlesea,456.0,3,h,638000.0,16.3,2.0,679.0,8279.0,12423
16334,Whittlesea,456.0,3,h,716000.0,16.3,4.0,651.0,8279.0,12423
16335,Whittlesea,456.0,3,h,517000.0,25.9,4.0,400.0,5812.0,12423
16336,Whittlesea,456.0,4,h,596000.0,25.9,2.0,512.0,5812.0,12423
16337,Whittlesea,456.0,4,h,865000.0,17.9,2.0,612.0,10529.0,12423
16338,Whittlesea,456.0,3,h,705500.0,16.3,4.0,670.0,8279.0,12423
16339,Whittlesea,456.0,2,h,685000.0,16.3,2.0,766.0,8279.0,12423
16340,Whittlesea,456.0,3,h,560000.0,16.3,1.0,364.0,8279.0,12423
16341,Whittlesea,456.0,2,h,511500.0,16.3,2.0,416.0,8279.0,12423
16342,Whittlesea,456.0,4,h,625000.0,17.9,2.0,628.0,10529.0,12423
16343,Whittlesea,456.0,2,h,428000.0,17.9,1.0,389.0,10529.0,12423
16344,Whittlesea,456.0,4,h,722500.0,17.9,2.0,643.0,10529.0,12423
16345,Whittlesea,456.0,2,h,421000.0,17.9,1.0,257.0,10529.0,12423
16346,Whittlesea,456.0,3,h,632500.0,15.3,2.0,536.0,7955.0,12423
16347,Whittlesea,456.0,3,u,460000.0,15.3,1.0,340.0,7955.0,12423
16348,Whittlesea,456.0,3,h,651000.0,15.3,2.0,555.0,7955.0,12423
16349,Whittlesea,456.0,3,h,831000.0,15.3,2.0,651.0,7955.0,12423
16350,Whittlesea,456.0,3,h,500000.0,19.6,2.0,553.0,10926.0,12423
16351,Whittlesea,456.0,3,h,573000.0,19.6,2.0,637.0,10926.0,12423
16352,Whittlesea,456.0,3,u,380500.0,19.6,1.0,156.0,10926.0,12423
16353,Whittlesea,456.0,3,h,528000.0,19.6,1.0,525.0,10926.0,12423
16354,Whittlesea,456.0,3,h,465000.0,19.6,1.0,606.0,10926.0,12423
16355,Whittlesea,456.0,4,h,545000.0,19.6,2.0,635.0,10926.0,12423
16356,Whittlesea,456.0,2,h,452500.0,19.6,1.0,279.0,10926.0,12423
16357,Whittlesea,456.0,2,u,383000.0,16.3,2.0,138.0,8279.0,12423
16358,Whittlesea,456.0,3,h,600000.0,16.3,2.0,534.0,8279.0,12423
16359,Whittlesea,456.0,3,h,487000.0,16.3,1.0,533.0,8279.0,12423
16360,Whittlesea,456.0,3,h,572000.0,16.3,2.0,640.0,8279.0,12423
16361,Whittlesea,456.0,2,t,480750.0,17.9,1.0,114.0,10529.0,12423
16362,Whittlesea,456.0,5,h,725000.0,17.9,2.0,574.0,10529.0,12423
16363,Whittlesea,456.0,3,h,705000.0,15.3,2.0,545.0,7955.0,12423
16364,Whittlesea,456.0,3,h,550000.0,15.3,2.0,551.0,7955.0,12423
16365,Whittlesea,456.0,3,h,630000.0,15.3,3.0,654.0,7955.0,12423
16366,Whittlesea,456.0,3,h,740000.0,15.3,2.0,727.0,7955.0,12423
16367,Whittlesea,456.0,4,h,595000.0,25.5,2.0,448.0,2940.0,12423
16368,Whittlesea,456.0,3,h,490000.0,19.6,2.0,375.0,10926.0,12423
16369,Whittlesea,456.0,3,h,490000.0,19.6,1.0,597.0,10926.0,12423
16370,Whittlesea,456.0,3,u,392250.0,19.6,1.0,227.0,10926.0,12423
16371,Whittlesea,456.0,2,h,417500.0,19.6,1.0,157.0,10926.0,12423
16372,Whittlesea,456.0,3,h,710500.0,16.3,1.0,655.0,8279.0,12423
16373,Whittlesea,456.0,3,h,752000.0,16.3,2.0,604.0,8279.0,12423
16374,Whittlesea,456.0,3,h,622000.0,16.3,2.0,575.0,8279.0,12423
16375,Whittlesea,456.0,3,h,767500.0,17.9,2.0,649.0,10529.0,12423
16376,Whittlesea,456.0,3,h,705000.0,17.9,2.0,531.0,10529.0,12423
16377,Whittlesea,456.0,3,h,705000.0,17.9,2.0,840.0,10529.0,12423
16378,Whittlesea,456.0,4,h,790000.0,17.9,2.0,530.0,10529.0,12423
16379,Whittlesea,456.0,4,h,676000.0,17.9,2.0,537.0,10529.0,12423
16380,Whittlesea,456.0,5,h,704500.0,17.9,2.0,656.0,10529.0,12423
16381,Whittlesea,456.0,4,h,550000.0,17.9,1.0,531.0,10529.0,12423
16382,Whittlesea,456.0,5,h,598000.0,17.9,1.0,531.0,10529.0,12423
16383,Whittlesea,456.0,3,h,592000.0,17.9,1.0,622.0,10529.0,12423
16384,Whittlesea,456.0,3,h,602000.0,17.9,1.0,546.0,10529.0,12423
16385,Whittlesea,456.0,3,h,690000.0,20.5,2.0,545.0,7969.0,12423
16386,Whittlesea,456.0,4,h,875000.0,20.5,2.0,613.0,7969.0,12423
16387,Whittlesea,456.0,3,t,420000.0,20.5,2.0,155.0,7969.0,12423
16388,Whittlesea,456.0,4,h,677500.0,20.5,2.0,609.0,7969.0,12423
16389,Whittlesea,456.0,3,h,605000.0,15.3,2.0,533.0,7955.0,12423
16390,Whittlesea,456.0,3,h,610000.0,15.3,2.0,544.0,7955.0,12423
16391,Whittlesea,456.0,3,h,580000.0,15.3,2.0,538.0,7955.0,12423
16392,Whittlesea,456.0,4,h,550000.0,19.6,2.0,400.0,10926.0,12423
16393,Whittlesea,456.0,3,h,561000.0,19.6,0.0,518.0,10926.0,12423
16394,Whittlesea,456.0,3,h,556000.0,19.6,1.0,525.0,10926.0,12423
16395,Whittlesea,456.0,3,h,441000.0,19.6,1.0,210.0,10926.0,12423
16396,Whittlesea,456.0,3,h,552000.0,19.6,2.0,549.0,10926.0,12423
16397,Whittlesea,456.0,3,h,570000.0,16.3,2.0,525.0,8279.0,12423
16398,Whittlesea,456.0,3,t,463000.0,16.3,2.0,114.0,8279.0,12423
16399,Whittlesea,456.0,4,h,630000.0,25.9,2.0,475.0,5812.0,12423
16400,Whittlesea,456.0,4,h,485000.0,20.5,2.0,196.0,7969.0,12423
16401,Whittlesea,456.0,4,h,760000.0,15.3,2.0,695.0,7955.0,12423
16402,Whittlesea,456.0,3,h,670000.0,15.3,2.0,541.0,7955.0,12423
16403,Whittlesea,456.0,3,h,600000.0,19.6,2.0,524.0,10926.0,12423
16404,Whittlesea,456.0,2,t,401500.0,19.6,1.0,149.0,10926.0,12423
16405,Whittlesea,456.0,3,h,630000.0,19.6,2.0,388.0,10926.0,12423
16406,Whittlesea,456.0,4,h,1012000.0,19.6,3.0,631.0,10926.0,12423
16407,Whittlesea,456.0,4,h,565000.0,19.6,2.0,548.0,10926.0,12423
16408,Whittlesea,456.0,4,h,795000.0,16.3,2.0,499.0,8279.0,12423
16409,Whittlesea,456.0,4,h,660000.0,16.3,3.0,578.0,8279.0,12423
16410,Whittlesea,456.0,4,h,780000.0,25.9,2.0,1037.0,5812.0,12423
16411,Whittlesea,456.0,3,h,775500.0,17.9,4.0,840.0,10529.0,12423
16412,Whittlesea,456.0,3,h,726000.0,17.9,2.0,615.0,10529.0,12423
16413,Whittlesea,456.0,4,h,710000.0,17.9,2.0,666.0,10529.0,12423
16414,Whittlesea,456.0,2,t,345000.0,20.5,1.0,305.0,7969.0,12423
16415,Whittlesea,456.0,3,h,508000.0,15.3,1.0,189.0,7955.0,12423
16416,Whittlesea,456.0,4,h,530000.0,25.5,2.0,448.0,2940.0,12423
16417,Whittlesea,456.0,4,h,631000.0,25.5,2.0,400.0,2940.0,12423
16418,Whittlesea,456.0,4,h,600000.0,19.6,2.0,500.0,10926.0,12423
16419,Whittlesea,456.0,3,h,410000.0,19.6,1.0,216.0,10926.0,12423
16420,Whittlesea,456.0,3,h,545000.0,19.6,2.0,400.0,10926.0,12423
16421,Whittlesea,456.0,3,h,798000.0,16.3,2.0,806.0,8279.0,12423
16422,Whittlesea,456.0,3,h,560000.0,16.3,2.0,535.0,8279.0,12423
16423,Whittlesea,456.0,3,h,725000.0,17.9,2.0,602.0,10529.0,12423
16424,Whittlesea,456.0,3,h,601000.0,20.5,2.0,454.0,7969.0,12423
16425,Whittlesea,456.0,4,h,810000.0,20.5,2.0,639.0,7969.0,12423
16426,Whittlesea,456.0,5,h,945000.0,20.5,4.0,700.0,7969.0,12423
16427,Whittlesea,456.0,3,h,500000.0,20.5,2.0,330.0,7969.0,12423
16428,Whittlesea,456.0,3,h,651000.0,15.3,2.0,526.0,7955.0,12423
16429,Whittlesea,456.0,3,h,631000.0,15.3,2.0,584.0,7955.0,12423
16430,Whittlesea,456.0,3,h,715500.0,15.3,2.0,685.0,7955.0,12423
16431,Whittlesea,456.0,3,h,400000.0,25.5,1.0,213.0,2940.0,12423
16432,Whittlesea,456.0,4,h,658000.0,19.6,2.0,571.0,10926.0,12423
16433,Whittlesea,456.0,3,h,500000.0,19.6,2.0,321.0,10926.0,12423
16434,Whittlesea,456.0,3,h,560000.0,19.6,1.0,390.0,10926.0,12423
16435,Whittlesea,456.0,2,u,503000.0,19.6,2.0,214.0,10926.0,12423
16436,Whittlesea,456.0,2,u,444000.0,16.3,1.0,277.0,8279.0,12423
16437,Whittlesea,456.0,3,h,544000.0,16.3,2.0,534.0,8279.0,12423
16438,Whittlesea,456.0,3,h,580500.0,16.3,1.0,532.0,8279.0,12423
16439,Whittlesea,456.0,4,h,710000.0,16.3,1.0,627.0,8279.0,12423
16440,Whittlesea,456.0,3,h,700000.0,16.3,2.0,625.0,8279.0,12423
16441,Whittlesea,456.0,3,h,668000.0,17.9,1.0,555.0,10529.0,12423
16442,Whittlesea,456.0,3,h,650000.0,17.9,1.0,661.0,10529.0,12423
16443,Whittlesea,456.0,2,h,490000.0,17.9,2.0,374.0,10529.0,12423
16444,Whittlesea,456.0,4,h,800000.0,17.9,2.0,674.0,10529.0,12423
16445,Whittlesea,456.0,5,h,955000.0,17.9,5.0,698.0,10529.0,12423
16446,Whittlesea,456.0,3,h,635000.0,17.9,2.0,528.0,10529.0,12423
16447,Whittlesea,456.0,4,h,561000.0,20.5,1.0,229.0,7969.0,12423
16448,Whittlesea,456.0,4,h,612000.0,20.5,2.0,617.0,7969.0,12423
16449,Whittlesea,456.0,3,h,690000.0,20.5,4.0,806.0,7969.0,12423
16450,Whittlesea,456.0,3,h,867000.0,15.3,3.0,819.0,7955.0,12423
16451,Whittlesea,456.0,2,u,407000.0,15.3,1.0,140.0,7955.0,12423
16452,Whittlesea,456.0,3,h,590500.0,15.3,1.0,585.0,7955.0,12423
16453,Whittlesea,456.0,3,h,601000.0,35.5,1.0,972.0,2170.0,12423
16454,Whittlesea,456.0,3,h,525300.0,25.5,2.0,400.0,2940.0,12423
16455,Whittlesea,456.0,4,h,652000.0,19.6,5.0,548.0,10926.0,12423
16456,Whittlesea,456.0,3,h,557500.0,19.6,2.0,654.0,10926.0,12423
16457,Whittlesea,456.0,3,h,685000.0,16.3,2.0,888.0,8279.0,12423
16458,Whittlesea,456.0,4,h,715000.0,16.3,2.0,500.0,8279.0,12423
16459,Whittlesea,456.0,3,h,685500.0,16.3,1.0,551.0,8279.0,12423
16460,Whittlesea,456.0,3,h,375000.0,19.6,1.0,167.0,10926.0,12423
16461,Whittlesea,456.0,3,h,641000.0,19.6,2.0,535.0,10926.0,12423
16462,Whittlesea,456.0,2,u,291000.0,19.6,1.0,161.0,10926.0,12423
16463,Whittlesea,456.0,3,h,685000.0,16.3,1.0,548.0,8279.0,12423
16464,Whittlesea,456.0,3,h,741000.0,16.3,1.0,672.0,8279.0,12423
16465,Whittlesea,456.0,4,h,720000.0,25.9,2.0,573.0,5812.0,12423
16466,Whittlesea,456.0,3,h,710000.0,17.9,2.0,585.0,10529.0,12423
16467,Whittlesea,456.0,4,h,757000.0,17.9,3.0,800.0,10529.0,12423
16468,Whittlesea,456.0,3,h,540000.0,20.5,2.0,362.0,7969.0,12423
16469,Whittlesea,456.0,6,h,931000.0,15.3,3.0,646.0,7955.0,12423
16470,Whittlesea,456.0,3,t,420000.0,25.5,2.0,167.0,2940.0,12423
16471,Whittlesea,456.0,4,h,730000.0,25.5,2.0,400.0,2940.0,12423
16472,Whittlesea,456.0,3,h,600000.0,19.6,2.0,555.0,10926.0,12423
16473,Whittlesea,456.0,3,h,647000.0,19.6,4.0,614.0,10926.0,12423
16474,Whittlesea,456.0,3,h,801000.0,16.3,1.0,852.0,8279.0,12423
16475,Whittlesea,456.0,3,h,596000.0,16.3,2.0,570.0,8279.0,12423
16476,Whittlesea,456.0,2,u,445000.0,17.9,1.0,265.0,10529.0,12423
16477,Whittlesea,456.0,3,h,675000.0,17.9,4.0,640.0,10529.0,12423
16478,Whittlesea,456.0,4,h,721000.0,17.9,2.0,603.0,10529.0,12423
16479,Whittlesea,456.0,4,t,492000.0,17.9,1.0,199.0,10529.0,12423
16480,Whittlesea,456.0,4,h,900000.0,17.9,2.0,609.0,10529.0,12423
16481,Whittlesea,456.0,3,h,650000.0,17.9,2.0,588.0,10529.0,12423
16482,Whittlesea,456.0,3,h,600500.0,15.3,1.0,552.0,7955.0,12423
16483,Whittlesea,456.0,3,h,640000.0,15.3,2.0,680.0,7955.0,12423
16484,Whittlesea,456.0,3,h,750000.0,15.3,2.0,536.0,7955.0,12423
16485,Whittlesea,456.0,3,h,678000.0,19.6,2.0,553.0,10926.0,12423
16486,Whittlesea,456.0,4,h,681000.0,19.6,2.0,647.0,10926.0,12423
16487,Whittlesea,456.0,3,h,700000.0,16.3,1.0,537.0,8279.0,12423
16488,Whittlesea,456.0,3,h,430000.0,25.9,2.0,180.0,5812.0,12423
16489,Whittlesea,456.0,3,h,547000.0,25.9,2.0,410.0,5812.0,12423
16490,Whittlesea,456.0,3,h,470000.0,17.9,1.0,290.0,10529.0,12423
16491,Whittlesea,456.0,5,h,597000.0,20.5,2.0,582.0,7969.0,12423
16492,Whittlesea,456.0,3,h,646000.0,19.6,2.0,716.0,10926.0,12423
16493,Whittlesea,456.0,3,h,625000.0,19.6,2.0,534.0,10926.0,12423
16494,Whittlesea,456.0,3,h,552500.0,19.6,1.0,521.0,10926.0,12423
16495,Whittlesea,456.0,4,h,766000.0,16.3,5.0,541.0,8279.0,12423
16496,Whittlesea,456.0,3,h,652000.0,16.3,2.0,533.0,8279.0,12423
16497,Whittlesea,456.0,3,h,665000.0,17.9,4.0,345.0,10529.0,12423
16498,Whittlesea,456.0,4,h,658500.0,20.5,2.0,444.0,7969.0,12423
16499,Whittlesea,456.0,3,h,720000.0,15.3,1.0,573.0,7955.0,12423
16500,Whittlesea,456.0,2,t,401000.0,25.5,1.0,115.0,2940.0,12423
16501,Whittlesea,456.0,3,h,595000.0,19.6,2.0,536.0,10926.0,12423
16502,Whittlesea,456.0,4,h,810000.0,19.6,4.0,854.0,10926.0,12423
16503,Whittlesea,456.0,3,h,671000.0,16.3,2.0,418.0,8279.0,12423
16504,Whittlesea,456.0,3,h,690000.0,16.3,2.0,535.0,8279.0,12423
16505,Whittlesea,456.0,3,h,520000.0,16.3,1.0,540.0,8279.0,12423
16506,Whittlesea,456.0,3,h,625000.0,16.3,2.0,542.0,8279.0,12423
16507,Whittlesea,456.0,3,h,570000.0,19.6,2.0,583.0,10926.0,12423
16508,Whittlesea,456.0,4,h,766000.0,19.6,2.0,523.0,10926.0,12423
16509,Whittlesea,456.0,3,h,630000.0,19.6,2.0,529.0,10926.0,12423
16510,Whittlesea,456.0,2,u,457000.0,19.6,1.0,248.0,10926.0,12423
16511,Whittlesea,456.0,4,h,660000.0,19.6,2.0,709.0,10926.0,12423
16512,Whittlesea,456.0,3,h,565000.0,16.3,2.0,554.0,8279.0,12423
16513,Whittlesea,456.0,3,h,779000.0,16.3,2.0,722.0,8279.0,12423
16514,Whittlesea,456.0,4,h,810000.0,25.9,2.0,446.0,5812.0,12423
16515,Whittlesea,456.0,4,h,535000.0,25.9,2.0,448.0,5812.0,12423
16516,Whittlesea,456.0,3,h,668000.0,17.9,2.0,620.0,10529.0,12423
16517,Whittlesea,456.0,4,h,621000.0,20.5,3.0,640.0,7969.0,12423
16518,Whittlesea,456.0,3,h,907500.0,15.3,4.0,738.0,7955.0,12423
16519,Whittlesea,456.0,3,t,478000.0,25.5,2.0,162.0,2940.0,12423
16520,Whittlesea,456.0,4,h,621000.0,19.6,2.0,614.0,10926.0,12423
16521,Whittlesea,456.0,3,h,631000.0,19.6,1.0,555.0,10926.0,12423
16522,Whittlesea,456.0,4,h,755000.0,16.3,2.0,735.0,8279.0,12423
16523,Whittlesea,456.0,3,h,771000.0,16.3,4.0,624.0,8279.0,12423
16524,Whittlesea,456.0,3,h,760000.0,16.3,2.0,604.0,8279.0,12423
16525,Whittlesea,456.0,3,h,685500.0,16.3,1.0,555.0,8279.0,12423
16526,Whittlesea,456.0,3,h,460000.0,25.9,1.0,212.0,5812.0,12423
16527,Whittlesea,456.0,4,h,517500.0,25.9,2.0,400.0,5812.0,12423
16528,Whittlesea,456.0,3,h,660000.0,17.9,1.0,537.0,10529.0,12423
16529,Whittlesea,456.0,4,h,666000.0,20.5,2.0,575.0,7969.0,12423
16530,Whittlesea,456.0,4,h,710000.0,20.5,2.0,588.0,7969.0,12423
16531,Whittlesea,456.0,3,h,520000.0,20.5,2.0,552.0,7969.0,12423
16532,Whittlesea,456.0,3,h,850000.0,15.3,2.0,666.0,7955.0,12423
16533,Whittlesea,456.0,3,h,720000.0,15.3,4.0,706.0,7955.0,12423
16534,Whittlesea,456.0,4,h,750000.0,15.3,2.0,527.0,7955.0,12423
16535,Whittlesea,456.0,3,h,655000.0,15.3,3.0,682.0,7955.0,12423
16536,Whittlesea,456.0,4,h,711000.0,19.6,2.0,530.0,10926.0,12423
16537,Whittlesea,456.0,3,h,716500.0,16.3,5.0,688.0,8279.0,12423
16538,Whittlesea,456.0,3,h,622000.0,16.3,2.0,531.0,8279.0,12423
16539,Whittlesea,456.0,3,h,612000.0,16.3,4.0,545.0,8279.0,12423
16540,Whittlesea,456.0,4,h,570000.0,25.9,2.0,392.0,5812.0,12423
16541,Whittlesea,456.0,3,h,636000.0,25.9,2.0,523.0,5812.0,12423
16542,Whittlesea,456.0,3,h,565000.0,25.9,1.0,606.0,5812.0,12423
16543,Whittlesea,456.0,4,h,802000.0,25.9,2.0,519.0,5812.0,12423
16544,Whittlesea,456.0,2,h,475000.0,25.9,1.0,375.0,5812.0,12423
16545,Whittlesea,456.0,3,h,592500.0,17.9,0.0,432.0,10529.0,12423
16546,Whittlesea,456.0,3,h,650000.0,20.5,2.0,450.0,7969.0,12423
16547,Whittlesea,456.0,4,h,737500.0,20.5,2.0,676.0,7969.0,12423
16548,Whittlesea,456.0,5,h,735000.0,15.3,1.0,529.0,7955.0,12423
16549,Whittlesea,456.0,2,u,460000.0,15.3,1.0,148.0,7955.0,12423
16550,Whittlesea,456.0,4,h,730000.0,25.5,2.0,547.0,2940.0,12423
16551,Whittlesea,456.0,4,h,643000.0,25.5,2.0,421.0,2940.0,12423
16552,Whittlesea,456.0,3,u,625000.0,19.6,1.0,592.0,10926.0,12423
16553,Whittlesea,456.0,4,h,646000.0,19.6,1.0,584.0,10926.0,12423
16554,Whittlesea,456.0,4,h,656000.0,19.6,2.0,570.0,10926.0,12423
16555,Whittlesea,456.0,3,h,470000.0,19.6,1.0,306.0,10926.0,12423
16556,Whittlesea,456.0,4,h,609000.0,25.9,2.0,448.0,5812.0,12423
16557,Whittlesea,456.0,4,h,622000.0,25.9,2.0,460.0,5812.0,12423
16558,Whittlesea,456.0,3,h,726000.0,17.9,2.0,603.0,10529.0,12423
16559,Whittlesea,456.0,3,h,744000.0,17.9,2.0,667.0,10529.0,12423
16560,Whittlesea,456.0,5,h,800000.0,17.9,1.0,652.0,10529.0,12423
16561,Whittlesea,456.0,4,h,688000.0,17.9,2.0,659.0,10529.0,12423
16562,Whittlesea,456.0,4,h,720000.0,17.9,2.0,630.0,10529.0,12423
16563,Whittlesea,456.0,3,h,755000.0,17.9,2.0,625.0,10529.0,12423
16564,Whittlesea,456.0,4,h,705000.0,17.9,2.0,565.0,10529.0,12423
16565,Whittlesea,456.0,4,h,654000.0,17.9,1.0,306.0,10529.0,12423
16566,Whittlesea,456.0,3,h,611000.0,20.5,2.0,551.0,7969.0,12423
16567,Whittlesea,456.0,4,h,620000.0,20.5,2.0,497.0,7969.0,12423
16568,Whittlesea,456.0,3,h,433500.0,20.5,2.0,146.0,7969.0,12423
16569,Whittlesea,456.0,3,h,672000.0,15.3,1.0,612.0,7955.0,12423
16570,Whittlesea,456.0,4,h,600000.0,25.5,2.0,419.0,2940.0,12423
16571,Whittlesea,456.0,4,h,652000.0,19.6,4.0,568.0,10926.0,12423
16572,Whittlesea,456.0,3,h,584000.0,19.6,1.0,598.0,10926.0,12423
16573,Whittlesea,456.0,3,h,637000.0,19.6,1.0,714.0,10926.0,12423
16574,Whittlesea,456.0,3,h,808000.0,16.3,2.0,701.0,8279.0,12423
16575,Whittlesea,456.0,4,h,550000.0,25.9,2.0,349.0,5812.0,12423
16576,Whittlesea,456.0,3,h,640000.0,25.9,2.0,512.0,5812.0,12423
16577,Whittlesea,456.0,3,h,660000.0,17.9,1.0,300.0,10529.0,12423
16578,Whittlesea,456.0,3,h,667500.0,17.9,4.0,524.0,10529.0,12423
16579,Whittlesea,456.0,4,h,720000.0,17.9,1.0,418.0,10529.0,12423
16580,Whittlesea,456.0,4,h,665000.0,17.9,3.0,589.0,10529.0,12423
16581,Whittlesea,456.0,3,h,520000.0,20.5,4.0,634.0,7969.0,12423
16582,Whittlesea,456.0,4,h,652000.0,20.5,2.0,510.0,7969.0,12423
16583,Whittlesea,456.0,3,h,665000.0,15.3,2.0,532.0,7955.0,12423
16584,Whittlesea,456.0,4,h,880000.0,25.5,2.0,680.0,2940.0,12423
